"AreaCode","AreaName","Date","TotalCases"
"S08000015","Ayrshire and Arran","2020-12-02T00:00:00Z","6786"
"S08000016","Borders","2020-12-02T00:00:00Z","1000"
"S08000017","Dumfries and Galloway","2020-12-02T00:00:00Z","1155"
"S08000029","Fife","2020-12-02T00:00:00Z","4369"
"S08000019","Forth Valley","2020-12-02T00:00:00Z","4226"
"S08000020","Grampian","2020-12-02T00:00:00Z","4864"
"S08000031","Greater Glasgow and Clyde","2020-12-02T00:00:00Z","33282"
"S08000022","Highland","2020-12-02T00:00:00Z","1445"
"S08000032","Lanarkshire","2020-12-02T00:00:00Z","19783"
"S08000024","Lothian","2020-12-02T00:00:00Z","13680"
"S08000025","Orkney","2020-12-02T00:00:00Z","38"
"S08000026","Shetland","2020-12-02T00:00:00Z","75"
"S08000030","Tayside","2020-12-02T00:00:00Z","5978"
"S08000028","Western Isles","2020-12-02T00:00:00Z","81"
"S08000015","Ayrshire and Arran","2020-12-01T00:00:00Z","6716"
"S08000016","Borders","2020-12-01T00:00:00Z","994"
"S08000017","Dumfries and Galloway","2020-12-01T00:00:00Z","1147"
"S08000029","Fife","2020-12-01T00:00:00Z","4300"
"S08000019","Forth Valley","2020-12-01T00:00:00Z","4178"
"S08000020","Grampian","2020-12-01T00:00:00Z","4801"
"S08000031","Greater Glasgow and Clyde","2020-12-01T00:00:00Z","32939"
"S08000022","Highland","2020-12-01T00:00:00Z","1433"
"S08000032","Lanarkshire","2020-12-01T00:00:00Z","19629"
"S08000024","Lothian","2020-12-01T00:00:00Z","13565"
"S08000025","Orkney","2020-12-01T00:00:00Z","38"
"S08000026","Shetland","2020-12-01T00:00:00Z","75"
"S08000030","Tayside","2020-12-01T00:00:00Z","5915"
"S08000028","Western Isles","2020-12-01T00:00:00Z","81"
"S08000015","Ayrshire and Arran","2020-11-30T00:00:00Z","6672"
"S08000016","Borders","2020-11-30T00:00:00Z","983"
"S08000017","Dumfries and Galloway","2020-11-30T00:00:00Z","1143"
"S08000029","Fife","2020-11-30T00:00:00Z","4240"
"S08000019","Forth Valley","2020-11-30T00:00:00Z","4120"
"S08000020","Grampian","2020-11-30T00:00:00Z","4758"
"S08000031","Greater Glasgow and Clyde","2020-11-30T00:00:00Z","32703"
"S08000022","Highland","2020-11-30T00:00:00Z","1426"
"S08000032","Lanarkshire","2020-11-30T00:00:00Z","19461"
"S08000024","Lothian","2020-11-30T00:00:00Z","13482"
"S08000025","Orkney","2020-11-30T00:00:00Z","37"
"S08000026","Shetland","2020-11-30T00:00:00Z","75"
"S08000030","Tayside","2020-11-30T00:00:00Z","5879"
"S08000028","Western Isles","2020-11-30T00:00:00Z","78"
"S08000015","Ayrshire and Arran","2020-11-29T00:00:00Z","6639"
"S08000016","Borders","2020-11-29T00:00:00Z","980"
"S08000017","Dumfries and Galloway","2020-11-29T00:00:00Z","1143"
"S08000029","Fife","2020-11-29T00:00:00Z","4212"
"S08000019","Forth Valley","2020-11-29T00:00:00Z","4112"
"S08000020","Grampian","2020-11-29T00:00:00Z","4721"
"S08000031","Greater Glasgow and Clyde","2020-11-29T00:00:00Z","32570"
"S08000022","Highland","2020-11-29T00:00:00Z","1422"
"S08000032","Lanarkshire","2020-11-29T00:00:00Z","19413"
"S08000024","Lothian","2020-11-29T00:00:00Z","13434"
"S08000025","Orkney","2020-11-29T00:00:00Z","37"
"S08000026","Shetland","2020-11-29T00:00:00Z","75"
"S08000030","Tayside","2020-11-29T00:00:00Z","5853"
"S08000028","Western Isles","2020-11-29T00:00:00Z","78"
"S08000015","Ayrshire and Arran","2020-11-28T00:00:00Z","6561"
"S08000016","Borders","2020-11-28T00:00:00Z","979"
"S08000017","Dumfries and Galloway","2020-11-28T00:00:00Z","1141"
"S08000029","Fife","2020-11-28T00:00:00Z","4165"
"S08000019","Forth Valley","2020-11-28T00:00:00Z","4072"
"S08000020","Grampian","2020-11-28T00:00:00Z","4674"
"S08000031","Greater Glasgow and Clyde","2020-11-28T00:00:00Z","32341"
"S08000022","Highland","2020-11-28T00:00:00Z","1410"
"S08000032","Lanarkshire","2020-11-28T00:00:00Z","19254"
"S08000024","Lothian","2020-11-28T00:00:00Z","13356"
"S08000025","Orkney","2020-11-28T00:00:00Z","37"
"S08000026","Shetland","2020-11-28T00:00:00Z","75"
"S08000030","Tayside","2020-11-28T00:00:00Z","5800"
"S08000028","Western Isles","2020-11-28T00:00:00Z","78"
"S08000015","Ayrshire and Arran","2020-11-27T00:00:00Z","6503"
"S08000016","Borders","2020-11-27T00:00:00Z","973"
"S08000017","Dumfries and Galloway","2020-11-27T00:00:00Z","1137"
"S08000029","Fife","2020-11-27T00:00:00Z","4106"
"S08000019","Forth Valley","2020-11-27T00:00:00Z","4027"
"S08000020","Grampian","2020-11-27T00:00:00Z","4624"
"S08000031","Greater Glasgow and Clyde","2020-11-27T00:00:00Z","32120"
"S08000022","Highland","2020-11-27T00:00:00Z","1391"
"S08000032","Lanarkshire","2020-11-27T00:00:00Z","19088"
"S08000024","Lothian","2020-11-27T00:00:00Z","13234"
"S08000025","Orkney","2020-11-27T00:00:00Z","37"
"S08000026","Shetland","2020-11-27T00:00:00Z","75"
"S08000030","Tayside","2020-11-27T00:00:00Z","5762"
"S08000028","Western Isles","2020-11-27T00:00:00Z","78"
"S08000015","Ayrshire and Arran","2020-11-26T00:00:00Z","6440"
"S08000016","Borders","2020-11-26T00:00:00Z","968"
"S08000017","Dumfries and Galloway","2020-11-26T00:00:00Z","1129"
"S08000029","Fife","2020-11-26T00:00:00Z","4046"
"S08000019","Forth Valley","2020-11-26T00:00:00Z","3984"
"S08000020","Grampian","2020-11-26T00:00:00Z","4551"
"S08000031","Greater Glasgow and Clyde","2020-11-26T00:00:00Z","31805"
"S08000022","Highland","2020-11-26T00:00:00Z","1384"
"S08000032","Lanarkshire","2020-11-26T00:00:00Z","18887"
"S08000024","Lothian","2020-11-26T00:00:00Z","13113"
"S08000025","Orkney","2020-11-26T00:00:00Z","37"
"S08000026","Shetland","2020-11-26T00:00:00Z","75"
"S08000030","Tayside","2020-11-26T00:00:00Z","5691"
"S08000028","Western Isles","2020-11-26T00:00:00Z","76"
"S08000015","Ayrshire and Arran","2020-11-25T00:00:00Z","6321"
"S08000016","Borders","2020-11-25T00:00:00Z","962"
"S08000017","Dumfries and Galloway","2020-11-25T00:00:00Z","1123"
"S08000029","Fife","2020-11-25T00:00:00Z","3969"
"S08000019","Forth Valley","2020-11-25T00:00:00Z","3917"
"S08000020","Grampian","2020-11-25T00:00:00Z","4477"
"S08000031","Greater Glasgow and Clyde","2020-11-25T00:00:00Z","31422"
"S08000022","Highland","2020-11-25T00:00:00Z","1371"
"S08000032","Lanarkshire","2020-11-25T00:00:00Z","18652"
"S08000024","Lothian","2020-11-25T00:00:00Z","12945"
"S08000025","Orkney","2020-11-25T00:00:00Z","36"
"S08000026","Shetland","2020-11-25T00:00:00Z","73"
"S08000030","Tayside","2020-11-25T00:00:00Z","5618"
"S08000028","Western Isles","2020-11-25T00:00:00Z","75"
"S08000015","Ayrshire and Arran","2020-11-24T00:00:00Z","6259"
"S08000016","Borders","2020-11-24T00:00:00Z","956"
"S08000017","Dumfries and Galloway","2020-11-24T00:00:00Z","1115"
"S08000029","Fife","2020-11-24T00:00:00Z","3929"
"S08000019","Forth Valley","2020-11-24T00:00:00Z","3893"
"S08000020","Grampian","2020-11-24T00:00:00Z","4355"
"S08000031","Greater Glasgow and Clyde","2020-11-24T00:00:00Z","31162"
"S08000022","Highland","2020-11-24T00:00:00Z","1357"
"S08000032","Lanarkshire","2020-11-24T00:00:00Z","18462"
"S08000024","Lothian","2020-11-24T00:00:00Z","12851"
"S08000025","Orkney","2020-11-24T00:00:00Z","36"
"S08000026","Shetland","2020-11-24T00:00:00Z","71"
"S08000030","Tayside","2020-11-24T00:00:00Z","5560"
"S08000028","Western Isles","2020-11-24T00:00:00Z","75"
"S08000015","Ayrshire and Arran","2020-11-23T00:00:00Z","6209"
"S08000016","Borders","2020-11-23T00:00:00Z","950"
"S08000017","Dumfries and Galloway","2020-11-23T00:00:00Z","1114"
"S08000029","Fife","2020-11-23T00:00:00Z","3881"
"S08000019","Forth Valley","2020-11-23T00:00:00Z","3849"
"S08000020","Grampian","2020-11-23T00:00:00Z","4306"
"S08000031","Greater Glasgow and Clyde","2020-11-23T00:00:00Z","30915"
"S08000022","Highland","2020-11-23T00:00:00Z","1346"
"S08000032","Lanarkshire","2020-11-23T00:00:00Z","18306"
"S08000024","Lothian","2020-11-23T00:00:00Z","12743"
"S08000025","Orkney","2020-11-23T00:00:00Z","36"
"S08000026","Shetland","2020-11-23T00:00:00Z","73"
"S08000030","Tayside","2020-11-23T00:00:00Z","5507"
"S08000028","Western Isles","2020-11-23T00:00:00Z","75"
"S08000015","Ayrshire and Arran","2020-11-22T00:00:00Z","6126"
"S08000016","Borders","2020-11-22T00:00:00Z","942"
"S08000017","Dumfries and Galloway","2020-11-22T00:00:00Z","1109"
"S08000029","Fife","2020-11-22T00:00:00Z","3821"
"S08000019","Forth Valley","2020-11-22T00:00:00Z","3815"
"S08000020","Grampian","2020-11-22T00:00:00Z","4263"
"S08000031","Greater Glasgow and Clyde","2020-11-22T00:00:00Z","30545"
"S08000022","Highland","2020-11-22T00:00:00Z","1339"
"S08000032","Lanarkshire","2020-11-22T00:00:00Z","18116"
"S08000024","Lothian","2020-11-22T00:00:00Z","12648"
"S08000025","Orkney","2020-11-22T00:00:00Z","36"
"S08000026","Shetland","2020-11-22T00:00:00Z","73"
"S08000030","Tayside","2020-11-22T00:00:00Z","5453"
"S08000028","Western Isles","2020-11-22T00:00:00Z","75"
"S08000015","Ayrshire and Arran","2020-11-21T00:00:00Z","6080"
"S08000016","Borders","2020-11-21T00:00:00Z","933"
"S08000017","Dumfries and Galloway","2020-11-21T00:00:00Z","1104"
"S08000029","Fife","2020-11-21T00:00:00Z","3777"
"S08000019","Forth Valley","2020-11-21T00:00:00Z","3789"
"S08000020","Grampian","2020-11-21T00:00:00Z","4215"
"S08000031","Greater Glasgow and Clyde","2020-11-21T00:00:00Z","30236"
"S08000022","Highland","2020-11-21T00:00:00Z","1334"
"S08000032","Lanarkshire","2020-11-21T00:00:00Z","17935"
"S08000024","Lothian","2020-11-21T00:00:00Z","12529"
"S08000025","Orkney","2020-11-21T00:00:00Z","36"
"S08000026","Shetland","2020-11-21T00:00:00Z","73"
"S08000030","Tayside","2020-11-21T00:00:00Z","5401"
"S08000028","Western Isles","2020-11-21T00:00:00Z","75"
"S08000015","Ayrshire and Arran","2020-11-20T00:00:00Z","6021"
"S08000016","Borders","2020-11-20T00:00:00Z","921"
"S08000017","Dumfries and Galloway","2020-11-20T00:00:00Z","1092"
"S08000029","Fife","2020-11-20T00:00:00Z","3725"
"S08000019","Forth Valley","2020-11-20T00:00:00Z","3745"
"S08000020","Grampian","2020-11-20T00:00:00Z","4179"
"S08000031","Greater Glasgow and Clyde","2020-11-20T00:00:00Z","30002"
"S08000022","Highland","2020-11-20T00:00:00Z","1328"
"S08000032","Lanarkshire","2020-11-20T00:00:00Z","17689"
"S08000024","Lothian","2020-11-20T00:00:00Z","12389"
"S08000025","Orkney","2020-11-20T00:00:00Z","36"
"S08000026","Shetland","2020-11-20T00:00:00Z","73"
"S08000030","Tayside","2020-11-20T00:00:00Z","5355"
"S08000028","Western Isles","2020-11-20T00:00:00Z","75"
"S08000015","Ayrshire and Arran","2020-11-19T00:00:00Z","5935"
"S08000016","Borders","2020-11-19T00:00:00Z","910"
"S08000017","Dumfries and Galloway","2020-11-19T00:00:00Z","1087"
"S08000029","Fife","2020-11-19T00:00:00Z","3665"
"S08000019","Forth Valley","2020-11-19T00:00:00Z","3689"
"S08000020","Grampian","2020-11-19T00:00:00Z","4124"
"S08000031","Greater Glasgow and Clyde","2020-11-19T00:00:00Z","29611"
"S08000022","Highland","2020-11-19T00:00:00Z","1322"
"S08000032","Lanarkshire","2020-11-19T00:00:00Z","17527"
"S08000024","Lothian","2020-11-19T00:00:00Z","12266"
"S08000025","Orkney","2020-11-19T00:00:00Z","36"
"S08000026","Shetland","2020-11-19T00:00:00Z","73"
"S08000030","Tayside","2020-11-19T00:00:00Z","5292"
"S08000028","Western Isles","2020-11-19T00:00:00Z","75"
"S08000015","Ayrshire and Arran","2020-11-18T00:00:00Z","5857"
"S08000016","Borders","2020-11-18T00:00:00Z","896"
"S08000017","Dumfries and Galloway","2020-11-18T00:00:00Z","1077"
"S08000029","Fife","2020-11-18T00:00:00Z","3600"
"S08000019","Forth Valley","2020-11-18T00:00:00Z","3648"
"S08000020","Grampian","2020-11-18T00:00:00Z","4062"
"S08000031","Greater Glasgow and Clyde","2020-11-18T00:00:00Z","29262"
"S08000022","Highland","2020-11-18T00:00:00Z","1311"
"S08000032","Lanarkshire","2020-11-18T00:00:00Z","17314"
"S08000024","Lothian","2020-11-18T00:00:00Z","12083"
"S08000025","Orkney","2020-11-18T00:00:00Z","35"
"S08000026","Shetland","2020-11-18T00:00:00Z","71"
"S08000030","Tayside","2020-11-18T00:00:00Z","5232"
"S08000028","Western Isles","2020-11-18T00:00:00Z","75"
"S08000015","Ayrshire and Arran","2020-11-17T00:00:00Z","5771"
"S08000016","Borders","2020-11-17T00:00:00Z","888"
"S08000017","Dumfries and Galloway","2020-11-17T00:00:00Z","1074"
"S08000029","Fife","2020-11-17T00:00:00Z","3516"
"S08000019","Forth Valley","2020-11-17T00:00:00Z","3586"
"S08000020","Grampian","2020-11-17T00:00:00Z","4015"
"S08000031","Greater Glasgow and Clyde","2020-11-17T00:00:00Z","28842"
"S08000022","Highland","2020-11-17T00:00:00Z","1297"
"S08000032","Lanarkshire","2020-11-17T00:00:00Z","17002"
"S08000024","Lothian","2020-11-17T00:00:00Z","11942"
"S08000025","Orkney","2020-11-17T00:00:00Z","35"
"S08000026","Shetland","2020-11-17T00:00:00Z","71"
"S08000030","Tayside","2020-11-17T00:00:00Z","5145"
"S08000028","Western Isles","2020-11-17T00:00:00Z","75"
"S08000015","Ayrshire and Arran","2020-11-16T00:00:00Z","5692"
"S08000016","Borders","2020-11-16T00:00:00Z","881"
"S08000017","Dumfries and Galloway","2020-11-16T00:00:00Z","1068"
"S08000029","Fife","2020-11-16T00:00:00Z","3454"
"S08000019","Forth Valley","2020-11-16T00:00:00Z","3506"
"S08000020","Grampian","2020-11-16T00:00:00Z","3970"
"S08000031","Greater Glasgow and Clyde","2020-11-16T00:00:00Z","28403"
"S08000022","Highland","2020-11-16T00:00:00Z","1288"
"S08000032","Lanarkshire","2020-11-16T00:00:00Z","16720"
"S08000024","Lothian","2020-11-16T00:00:00Z","11789"
"S08000025","Orkney","2020-11-16T00:00:00Z","35"
"S08000026","Shetland","2020-11-16T00:00:00Z","71"
"S08000030","Tayside","2020-11-16T00:00:00Z","5059"
"S08000028","Western Isles","2020-11-16T00:00:00Z","75"
"S08000015","Ayrshire and Arran","2020-11-15T00:00:00Z","5644"
"S08000016","Borders","2020-11-15T00:00:00Z","867"
"S08000017","Dumfries and Galloway","2020-11-15T00:00:00Z","1060"
"S08000029","Fife","2020-11-15T00:00:00Z","3412"
"S08000019","Forth Valley","2020-11-15T00:00:00Z","3443"
"S08000020","Grampian","2020-11-15T00:00:00Z","3937"
"S08000031","Greater Glasgow and Clyde","2020-11-15T00:00:00Z","28183"
"S08000022","Highland","2020-11-15T00:00:00Z","1277"
"S08000032","Lanarkshire","2020-11-15T00:00:00Z","16584"
"S08000024","Lothian","2020-11-15T00:00:00Z","11688"
"S08000025","Orkney","2020-11-15T00:00:00Z","35"
"S08000026","Shetland","2020-11-15T00:00:00Z","70"
"S08000030","Tayside","2020-11-15T00:00:00Z","5019"
"S08000028","Western Isles","2020-11-15T00:00:00Z","75"
"S08000015","Ayrshire and Arran","2020-11-14T00:00:00Z","5554"
"S08000016","Borders","2020-11-14T00:00:00Z","848"
"S08000017","Dumfries and Galloway","2020-11-14T00:00:00Z","1053"
"S08000029","Fife","2020-11-14T00:00:00Z","3344"
"S08000019","Forth Valley","2020-11-14T00:00:00Z","3373"
"S08000020","Grampian","2020-11-14T00:00:00Z","3885"
"S08000031","Greater Glasgow and Clyde","2020-11-14T00:00:00Z","27724"
"S08000022","Highland","2020-11-14T00:00:00Z","1268"
"S08000032","Lanarkshire","2020-11-14T00:00:00Z","16358"
"S08000024","Lothian","2020-11-14T00:00:00Z","11580"
"S08000025","Orkney","2020-11-14T00:00:00Z","35"
"S08000026","Shetland","2020-11-14T00:00:00Z","70"
"S08000030","Tayside","2020-11-14T00:00:00Z","4968"
"S08000028","Western Isles","2020-11-14T00:00:00Z","75"
"S08000015","Ayrshire and Arran","2020-11-13T00:00:00Z","5476"
"S08000016","Borders","2020-11-13T00:00:00Z","841"
"S08000017","Dumfries and Galloway","2020-11-13T00:00:00Z","1046"
"S08000029","Fife","2020-11-13T00:00:00Z","3262"
"S08000019","Forth Valley","2020-11-13T00:00:00Z","3314"
"S08000020","Grampian","2020-11-13T00:00:00Z","3810"
"S08000031","Greater Glasgow and Clyde","2020-11-13T00:00:00Z","27324"
"S08000022","Highland","2020-11-13T00:00:00Z","1254"
"S08000032","Lanarkshire","2020-11-13T00:00:00Z","16140"
"S08000024","Lothian","2020-11-13T00:00:00Z","11460"
"S08000025","Orkney","2020-11-13T00:00:00Z","35"
"S08000026","Shetland","2020-11-13T00:00:00Z","70"
"S08000030","Tayside","2020-11-13T00:00:00Z","4911"
"S08000028","Western Isles","2020-11-13T00:00:00Z","74"
"S08000015","Ayrshire and Arran","2020-11-12T00:00:00Z","5399"
"S08000016","Borders","2020-11-12T00:00:00Z","831"
"S08000017","Dumfries and Galloway","2020-11-12T00:00:00Z","1033"
"S08000029","Fife","2020-11-12T00:00:00Z","3114"
"S08000019","Forth Valley","2020-11-12T00:00:00Z","3234"
"S08000020","Grampian","2020-11-12T00:00:00Z","3760"
"S08000031","Greater Glasgow and Clyde","2020-11-12T00:00:00Z","26891"
"S08000022","Highland","2020-11-12T00:00:00Z","1241"
"S08000032","Lanarkshire","2020-11-12T00:00:00Z","15873"
"S08000024","Lothian","2020-11-12T00:00:00Z","11297"
"S08000025","Orkney","2020-11-12T00:00:00Z","35"
"S08000026","Shetland","2020-11-12T00:00:00Z","70"
"S08000030","Tayside","2020-11-12T00:00:00Z","4810"
"S08000028","Western Isles","2020-11-12T00:00:00Z","72"
"S08000015","Ayrshire and Arran","2020-11-11T00:00:00Z","5323"
"S08000016","Borders","2020-11-11T00:00:00Z","812"
"S08000017","Dumfries and Galloway","2020-11-11T00:00:00Z","1015"
"S08000029","Fife","2020-11-11T00:00:00Z","3038"
"S08000019","Forth Valley","2020-11-11T00:00:00Z","3203"
"S08000020","Grampian","2020-11-11T00:00:00Z","3706"
"S08000031","Greater Glasgow and Clyde","2020-11-11T00:00:00Z","26417"
"S08000022","Highland","2020-11-11T00:00:00Z","1224"
"S08000032","Lanarkshire","2020-11-11T00:00:00Z","15642"
"S08000024","Lothian","2020-11-11T00:00:00Z","11156"
"S08000025","Orkney","2020-11-11T00:00:00Z","34"
"S08000026","Shetland","2020-11-11T00:00:00Z","70"
"S08000030","Tayside","2020-11-11T00:00:00Z","4737"
"S08000028","Western Isles","2020-11-11T00:00:00Z","71"
"S08000015","Ayrshire and Arran","2020-11-10T00:00:00Z","5243"
"S08000016","Borders","2020-11-10T00:00:00Z","806"
"S08000017","Dumfries and Galloway","2020-11-10T00:00:00Z","1003"
"S08000029","Fife","2020-11-10T00:00:00Z","2969"
"S08000019","Forth Valley","2020-11-10T00:00:00Z","3147"
"S08000020","Grampian","2020-11-10T00:00:00Z","3655"
"S08000031","Greater Glasgow and Clyde","2020-11-10T00:00:00Z","25929"
"S08000022","Highland","2020-11-10T00:00:00Z","1215"
"S08000032","Lanarkshire","2020-11-10T00:00:00Z","15370"
"S08000024","Lothian","2020-11-10T00:00:00Z","11011"
"S08000025","Orkney","2020-11-10T00:00:00Z","34"
"S08000026","Shetland","2020-11-10T00:00:00Z","70"
"S08000030","Tayside","2020-11-10T00:00:00Z","4665"
"S08000028","Western Isles","2020-11-10T00:00:00Z","70"
"S08000015","Ayrshire and Arran","2020-11-09T00:00:00Z","5153"
"S08000016","Borders","2020-11-09T00:00:00Z","798"
"S08000017","Dumfries and Galloway","2020-11-09T00:00:00Z","997"
"S08000029","Fife","2020-11-09T00:00:00Z","2936"
"S08000019","Forth Valley","2020-11-09T00:00:00Z","3108"
"S08000020","Grampian","2020-11-09T00:00:00Z","3635"
"S08000031","Greater Glasgow and Clyde","2020-11-09T00:00:00Z","25636"
"S08000022","Highland","2020-11-09T00:00:00Z","1206"
"S08000032","Lanarkshire","2020-11-09T00:00:00Z","15199"
"S08000024","Lothian","2020-11-09T00:00:00Z","10897"
"S08000025","Orkney","2020-11-09T00:00:00Z","34"
"S08000026","Shetland","2020-11-09T00:00:00Z","70"
"S08000030","Tayside","2020-11-09T00:00:00Z","4616"
"S08000028","Western Isles","2020-11-09T00:00:00Z","70"
"S08000015","Ayrshire and Arran","2020-11-08T00:00:00Z","5080"
"S08000016","Borders","2020-11-08T00:00:00Z","792"
"S08000017","Dumfries and Galloway","2020-11-08T00:00:00Z","986"
"S08000029","Fife","2020-11-08T00:00:00Z","2886"
"S08000019","Forth Valley","2020-11-08T00:00:00Z","3088"
"S08000020","Grampian","2020-11-08T00:00:00Z","3609"
"S08000031","Greater Glasgow and Clyde","2020-11-08T00:00:00Z","25273"
"S08000022","Highland","2020-11-08T00:00:00Z","1200"
"S08000032","Lanarkshire","2020-11-08T00:00:00Z","14980"
"S08000024","Lothian","2020-11-08T00:00:00Z","10790"
"S08000025","Orkney","2020-11-08T00:00:00Z","34"
"S08000026","Shetland","2020-11-08T00:00:00Z","70"
"S08000030","Tayside","2020-11-08T00:00:00Z","4585"
"S08000028","Western Isles","2020-11-08T00:00:00Z","70"
"S08000015","Ayrshire and Arran","2020-11-07T00:00:00Z","4979"
"S08000016","Borders","2020-11-07T00:00:00Z","785"
"S08000017","Dumfries and Galloway","2020-11-07T00:00:00Z","979"
"S08000029","Fife","2020-11-07T00:00:00Z","2825"
"S08000019","Forth Valley","2020-11-07T00:00:00Z","3045"
"S08000020","Grampian","2020-11-07T00:00:00Z","3567"
"S08000031","Greater Glasgow and Clyde","2020-11-07T00:00:00Z","24857"
"S08000022","Highland","2020-11-07T00:00:00Z","1185"
"S08000032","Lanarkshire","2020-11-07T00:00:00Z","14735"
"S08000024","Lothian","2020-11-07T00:00:00Z","10668"
"S08000025","Orkney","2020-11-07T00:00:00Z","34"
"S08000026","Shetland","2020-11-07T00:00:00Z","70"
"S08000030","Tayside","2020-11-07T00:00:00Z","4530"
"S08000028","Western Isles","2020-11-07T00:00:00Z","69"
