"AreaCode","Date","DailyCases","TotalCases"
"E09000008","2020-06-02","5","1808"
"E09000008","2020-06-01","1","1803"
"E09000008","2020-05-31","1","1802"
"E09000008","2020-05-30","0","1801"
"E09000008","2020-05-29","5","1801"
"E09000008","2020-05-28","1","1796"
"E09000008","2020-05-27","5","1795"
"E09000008","2020-05-26","5","1790"
"E09000008","2020-05-25","6","1785"
"E09000008","2020-05-24","2","1779"
"E09000008","2020-05-23","8","1777"
"E09000008","2020-05-22","3","1769"
"E09000008","2020-05-21","9","1766"
"E09000008","2020-05-20","12","1757"
"E09000008","2020-05-19","6","1745"
"E09000008","2020-05-18","6","1739"
"E09000008","2020-05-17","2","1733"
"E09000008","2020-05-16","9","1731"
"E09000008","2020-05-15","10","1722"
"E09000008","2020-05-14","9","1712"
"E09000008","2020-05-13","8","1703"
"E09000008","2020-05-12","10","1695"
"E09000008","2020-05-11","4","1685"
"E09000008","2020-05-10","3","1681"
"E09000008","2020-05-09","6","1678"
"E09000008","2020-05-08","13","1672"
"E09000008","2020-05-07","9","1659"
"E09000008","2020-05-06","10","1650"
"E09000008","2020-05-05","8","1640"
"E09000008","2020-05-04","14","1632"
"E09000008","2020-05-03","7","1618"
"E09000008","2020-05-02","19","1611"
"E09000008","2020-05-01","20","1592"
"E09000008","2020-04-30","25","1572"
"E09000008","2020-04-29","17","1547"
"E09000008","2020-04-28","32","1530"
"E09000008","2020-04-27","35","1498"
"E09000008","2020-04-26","22","1463"
"E09000008","2020-04-25","14","1441"
"E09000008","2020-04-24","25","1427"
"E09000008","2020-04-23","33","1402"
"E09000008","2020-04-22","27","1369"
"E09000008","2020-04-21","25","1342"
"E09000008","2020-04-20","26","1317"
"E09000008","2020-04-19","14","1291"
"E09000008","2020-04-18","33","1277"
"E09000008","2020-04-17","34","1244"
"E09000008","2020-04-16","34","1210"
"E09000008","2020-04-15","43","1176"
"E09000008","2020-04-14","51","1133"
"E09000008","2020-04-13","26","1082"
"E09000008","2020-04-12","32","1056"
"E09000008","2020-04-11","23","1024"
"E09000008","2020-04-10","25","1001"
"E09000008","2020-04-09","43","976"
"E09000008","2020-04-08","59","933"
"E09000008","2020-04-07","46","874"
"E09000008","2020-04-06","42","828"
"E09000008","2020-04-05","36","786"
"E09000008","2020-04-04","48","750"
"E09000008","2020-04-03","49","702"
"E09000008","2020-04-02","82","653"
"E09000008","2020-04-01","56","571"
"E09000008","2020-03-31","47","515"
"E09000008","2020-03-30","56","468"
"E09000008","2020-03-29","26","412"
"E09000008","2020-03-28","22","386"
"E09000008","2020-03-27","42","364"
"E09000008","2020-03-26","44","322"
"E09000008","2020-03-25","43","278"
"E09000008","2020-03-24","27","235"
"E09000008","2020-03-23","36","208"
"E09000008","2020-03-22","24","172"
"E09000008","2020-03-21","25","148"
"E09000008","2020-03-20","25","123"
"E09000008","2020-03-19","9","98"
"E09000008","2020-03-18","15","89"
"E09000008","2020-03-17","21","74"
"E09000008","2020-03-16","13","53"
"E09000008","2020-03-15","7","40"
"E09000008","2020-03-14","14","33"
"E09000008","2020-03-13","4","19"
"E09000008","2020-03-12","8","15"
"E09000008","2020-03-11","5","7"
"E09000008","2020-03-10","0","2"
"E09000008","2020-03-09","1","2"
"E09000008","2020-03-08","0","1"
"E09000008","2020-03-07","1","1"
"E07000096","2020-11-02","2","1372"
"E07000096","2020-11-01","10","1370"
"E07000096","2020-10-31","11","1360"
"E07000096","2020-10-30","14","1349"
"E07000096","2020-10-29","15","1335"
"E07000096","2020-10-28","21","1320"
"E07000096","2020-10-27","20","1299"
"E07000096","2020-10-26","31","1279"
"E07000096","2020-10-25","16","1248"
"E07000096","2020-10-24","15","1232"
"E07000096","2020-10-23","18","1217"
"E07000096","2020-10-22","26","1199"
"E07000096","2020-10-21","30","1173"
"E07000096","2020-10-20","32","1143"
"E07000096","2020-10-19","26","1111"
"E07000096","2020-10-18","20","1085"
"E07000096","2020-10-17","14","1065"
"E07000096","2020-10-16","14","1051"
"E07000096","2020-10-15","19","1037"
"E07000096","2020-10-14","18","1018"
"E07000096","2020-10-13","20","1000"
"E07000096","2020-10-12","18","980"
"E07000096","2020-10-11","16","962"
"E07000096","2020-10-10","16","946"
"E07000096","2020-10-09","20","930"
"E07000096","2020-10-08","27","910"
"E07000096","2020-10-07","19","883"
"E07000096","2020-10-06","25","864"
"E07000096","2020-10-05","18","839"
"E07000096","2020-10-04","14","821"
"E07000096","2020-10-03","10","807"
"E07000096","2020-10-02","13","797"
"E07000096","2020-10-01","9","784"
"E07000096","2020-09-30","16","775"
"E07000096","2020-09-29","19","759"
"E07000096","2020-09-28","15","740"
"E07000096","2020-09-27","5","725"
"E07000096","2020-09-26","11","720"
"E07000096","2020-09-25","11","709"
"E07000096","2020-09-24","7","698"
"E07000096","2020-09-23","3","691"
"E07000096","2020-09-22","3","688"
"E07000096","2020-09-21","4","685"
"E07000096","2020-09-20","3","681"
"E07000096","2020-09-19","3","678"
"E07000096","2020-09-18","7","675"
"E07000096","2020-09-17","3","668"
"E07000096","2020-09-16","2","665"
"E07000096","2020-09-15","0","663"
"E07000096","2020-09-14","5","663"
"E07000096","2020-09-13","1","658"
"E07000096","2020-09-12","1","657"
"E07000096","2020-09-11","3","656"
"E07000096","2020-09-10","3","653"
"E07000096","2020-09-09","2","650"
"E07000096","2020-09-08","3","648"
"E07000096","2020-09-07","1","645"
"E07000096","2020-09-06","1","644"
"E07000096","2020-09-05","2","643"
"E07000096","2020-09-04","2","641"
"E07000096","2020-09-03","4","639"
"E07000096","2020-09-02","7","635"
"E07000096","2020-09-01","3","628"
"E07000096","2020-08-31","5","625"
"E07000096","2020-08-30","6","620"
"E07000096","2020-08-29","2","614"
"E07000096","2020-08-28","2","612"
"E07000096","2020-08-27","11","610"
"E07000096","2020-08-26","5","599"
"E07000096","2020-08-25","3","594"
"E07000096","2020-08-24","4","591"
"E07000096","2020-08-23","2","587"
"E07000096","2020-08-22","8","585"
"E07000096","2020-08-21","7","577"
"E07000096","2020-08-20","8","570"
"E07000096","2020-08-19","3","562"
"E07000096","2020-08-18","7","559"
"E07000096","2020-08-17","1","552"
"E07000096","2020-08-16","1","551"
"E07000096","2020-08-15","1","550"
"E07000096","2020-08-14","1","549"
"E07000096","2020-08-13","1","548"
"E07000096","2020-08-12","2","547"
"E07000096","2020-08-11","0","545"
"E07000096","2020-08-10","1","545"
"E07000096","2020-08-09","0","544"
"E07000096","2020-08-08","3","544"
"E07000096","2020-08-07","1","541"
"E07000096","2020-08-06","1","540"
"E07000096","2020-08-05","2","539"
"E07000096","2020-08-04","1","537"
"E07000096","2020-08-03","5","536"
"E07000096","2020-08-02","0","531"
"E07000096","2020-08-01","0","531"
"E07000096","2020-07-31","0","531"
"E07000096","2020-07-30","0","531"
"E07000096","2020-07-29","2","531"
"E07000096","2020-07-28","2","529"
"E07000096","2020-07-27","5","527"
"E07000096","2020-07-26","1","522"
"E07000096","2020-07-25","2","521"
"E07000096","2020-07-24","0","519"
"E07000096","2020-07-23","3","519"
"E07000096","2020-07-22","2","516"
"E07000096","2020-07-21","3","514"
"E07000096","2020-07-20","2","511"
"E07000096","2020-07-19","0","509"
"E07000096","2020-07-18","0","509"
"E07000096","2020-07-17","0","509"
"E07000096","2020-07-16","0","509"
"E07000096","2020-07-15","2","509"
"E07000096","2020-07-14","3","507"
"E07000096","2020-07-13","0","504"
"E07000096","2020-07-12","0","504"
"E07000096","2020-07-11","1","504"
"E07000096","2020-07-10","3","503"
"E07000096","2020-07-09","1","500"
"E07000096","2020-07-08","2","499"
"E07000096","2020-07-07","1","497"
"E07000096","2020-07-06","1","496"
"E07000096","2020-07-05","0","495"
"E07000096","2020-07-04","1","495"
"E07000096","2020-07-03","1","494"
"E07000096","2020-07-02","1","493"
"E07000096","2020-07-01","0","492"
"E07000096","2020-06-30","0","492"
"E07000096","2020-06-29","3","492"
"E07000096","2020-06-28","0","489"
"E07000096","2020-06-27","0","489"
"E07000096","2020-06-26","1","489"
"E07000096","2020-06-25","1","488"
"E07000096","2020-06-24","1","487"
"E07000096","2020-06-23","1","486"
"E07000096","2020-06-22","0","485"
"E07000096","2020-06-21","0","485"
"E07000096","2020-06-20","0","485"
"E07000096","2020-06-19","3","485"
"E07000096","2020-06-18","6","482"
"E07000096","2020-06-17","0","476"
"E07000096","2020-06-16","1","476"
"E07000096","2020-06-15","3","475"
"E07000096","2020-06-14","1","472"
"E07000096","2020-06-13","1","471"
"E07000096","2020-06-12","1","470"
"E07000096","2020-06-11","2","469"
"E07000096","2020-06-10","0","467"
"E07000096","2020-06-09","0","467"
"E07000096","2020-06-08","0","467"
"E07000096","2020-06-07","0","467"
"E07000096","2020-06-06","0","467"
"E07000096","2020-06-05","1","467"
"E07000096","2020-06-04","1","466"
"E07000096","2020-06-03","0","465"
"E07000096","2020-06-02","1","465"
"E07000096","2020-06-01","5","464"
"E07000096","2020-05-31","0","459"
"E07000096","2020-05-30","0","459"
"E07000096","2020-05-29","2","459"
"E07000096","2020-05-28","2","457"
"E07000096","2020-05-27","5","455"
"E07000096","2020-05-26","1","450"
"E07000096","2020-05-25","3","449"
"E07000096","2020-05-24","0","446"
"E07000096","2020-05-23","7","446"
"E07000096","2020-05-22","1","439"
"E07000096","2020-05-21","3","438"
"E07000096","2020-05-20","3","435"
"E07000096","2020-05-19","10","432"
"E07000096","2020-05-18","9","422"
"E07000096","2020-05-17","5","413"
"E07000096","2020-05-16","2","408"
"E07000096","2020-05-15","1","406"
"E07000096","2020-05-14","0","405"
"E07000096","2020-05-13","5","405"
"E07000096","2020-05-12","5","400"
"E07000096","2020-05-11","8","395"
"E07000096","2020-05-10","2","387"
"E07000096","2020-05-09","4","385"
"E07000096","2020-05-08","7","381"
"E07000096","2020-05-07","4","374"
"E07000096","2020-05-06","5","370"
"E07000096","2020-05-05","6","365"
"E07000096","2020-05-04","3","359"
"E07000096","2020-05-03","6","356"
"E07000096","2020-05-02","4","350"
"E07000096","2020-05-01","7","346"
"E07000096","2020-04-30","6","339"
"E07000096","2020-04-29","5","333"
"E07000096","2020-04-28","6","328"
"E07000096","2020-04-27","11","322"
"E07000096","2020-04-26","10","311"
"E07000096","2020-04-25","11","301"
"E07000096","2020-04-24","6","290"
"E07000096","2020-04-23","8","284"
"E07000096","2020-04-22","5","276"
"E07000096","2020-04-21","10","271"
"E07000096","2020-04-20","7","261"
"E07000096","2020-04-19","8","254"
"E07000096","2020-04-18","9","246"
"E07000096","2020-04-17","9","237"
"E07000096","2020-04-16","10","228"
"E07000096","2020-04-15","8","218"
"E07000096","2020-04-14","11","210"
"E07000096","2020-04-13","8","199"
"E07000096","2020-04-12","11","191"
"E07000096","2020-04-11","6","180"
"E07000096","2020-04-10","10","174"
"E07000096","2020-04-09","9","164"
"E07000096","2020-04-08","4","155"
"E07000096","2020-04-07","9","151"
"E07000096","2020-04-06","11","142"
"E07000096","2020-04-05","6","131"
"E07000096","2020-04-04","4","125"
"E07000096","2020-04-03","14","121"
"E07000096","2020-04-02","11","107"
"E07000096","2020-04-01","7","96"
"E07000096","2020-03-31","12","89"
"E07000096","2020-03-30","13","77"
"E07000096","2020-03-29","2","64"
"E07000096","2020-03-28","5","62"
"E07000096","2020-03-27","6","57"
"E07000096","2020-03-26","4","51"
"E07000096","2020-03-25","4","47"
"E07000096","2020-03-24","2","43"
"E07000096","2020-03-23","12","41"
"E07000096","2020-03-22","0","29"
"E07000096","2020-03-21","1","29"
"E07000096","2020-03-20","4","28"
"E07000096","2020-03-19","5","24"
"E07000096","2020-03-18","4","19"
"E07000096","2020-03-17","0","15"
"E07000096","2020-03-16","1","15"
"E07000096","2020-03-15","4","14"
"E07000096","2020-03-14","0","10"
"E07000096","2020-03-13","2","10"
"E07000096","2020-03-12","0","8"
"E07000096","2020-03-11","1","8"
"E07000096","2020-03-10","1","7"
"E07000096","2020-03-09","0","6"
"E07000096","2020-03-08","0","6"
"E07000096","2020-03-07","2","6"
"E07000096","2020-03-06","3","4"
"E07000096","2020-03-05","0","1"
"E07000096","2020-03-04","0","1"
"E07000096","2020-03-03","1","1"
"E06000005","2020-11-02","19","2151"
"E06000005","2020-11-01","41","2132"
"E06000005","2020-10-31","37","2091"
"E06000005","2020-10-30","45","2054"
"E06000005","2020-10-29","20","2009"
"E06000005","2020-10-28","37","1989"
"E06000005","2020-10-27","47","1952"
"E06000005","2020-10-26","37","1905"
"E06000005","2020-10-25","20","1868"
"E06000005","2020-10-24","48","1848"
"E06000005","2020-10-23","34","1800"
"E06000005","2020-10-22","48","1766"
"E06000005","2020-10-21","65","1718"
"E06000005","2020-10-20","61","1653"
"E06000005","2020-10-19","50","1592"
"E06000005","2020-10-18","23","1542"
"E06000005","2020-10-17","34","1519"
"E06000005","2020-10-16","37","1485"
"E06000005","2020-10-15","52","1448"
"E06000005","2020-10-14","81","1396"
"E06000005","2020-10-13","41","1315"
"E06000005","2020-10-12","39","1274"
"E06000005","2020-10-11","21","1235"
"E06000005","2020-10-10","21","1214"
"E06000005","2020-10-09","29","1193"
"E06000005","2020-10-08","43","1164"
"E06000005","2020-10-07","42","1121"
"E06000005","2020-10-06","29","1079"
"E06000005","2020-10-05","36","1050"
"E06000005","2020-10-04","13","1014"
"E06000005","2020-10-03","24","1001"
"E06000005","2020-10-02","27","977"
"E06000005","2020-10-01","34","950"
"E06000005","2020-09-30","28","916"
"E06000005","2020-09-29","26","888"
"E06000005","2020-09-28","36","862"
"E06000005","2020-09-27","16","826"
"E06000005","2020-09-26","23","810"
"E06000005","2020-09-25","11","787"
"E06000005","2020-09-24","24","776"
"E06000005","2020-09-23","15","752"
"E06000005","2020-09-22","11","737"
"E06000005","2020-09-21","11","726"
"E06000005","2020-09-20","12","715"
"E06000005","2020-09-19","9","703"
"E06000005","2020-09-18","1","694"
"E06000005","2020-09-17","7","693"
"E06000005","2020-09-16","4","686"
"E06000005","2020-09-15","3","682"
"E06000005","2020-09-14","5","679"
"E06000005","2020-09-13","2","674"
"E06000005","2020-09-12","3","672"
"E06000005","2020-09-11","1","669"
"E06000005","2020-09-10","4","668"
"E06000005","2020-09-09","7","664"
"E06000005","2020-09-08","4","657"
"E06000005","2020-09-07","5","653"
"E06000005","2020-09-06","1","648"
"E06000005","2020-09-05","7","647"
"E06000005","2020-09-04","2","640"
"E06000005","2020-09-03","1","638"
"E06000005","2020-09-02","0","637"
"E06000005","2020-09-01","3","637"
"E06000005","2020-08-31","1","634"
"E06000005","2020-08-30","0","633"
"E06000005","2020-08-29","6","633"
"E06000005","2020-08-28","4","627"
"E06000005","2020-08-27","1","623"
"E06000005","2020-08-26","1","622"
"E06000005","2020-08-25","1","621"
"E06000005","2020-08-24","0","620"
"E06000005","2020-08-23","0","620"
"E06000005","2020-08-22","0","620"
"E06000005","2020-08-21","0","620"
"E06000005","2020-08-20","0","620"
"E06000005","2020-08-19","0","620"
"E06000005","2020-08-18","2","620"
"E06000005","2020-08-17","0","618"
"E06000005","2020-08-16","0","618"
"E06000005","2020-08-15","0","618"
"E06000005","2020-08-14","0","618"
"E06000005","2020-08-13","1","618"
"E06000005","2020-08-12","0","617"
"E06000005","2020-08-11","1","617"
"E06000005","2020-08-10","0","616"
"E06000005","2020-08-09","0","616"
"E06000005","2020-08-08","0","616"
"E06000005","2020-08-07","0","616"
"E06000005","2020-08-06","2","616"
"E06000005","2020-08-05","0","614"
"E06000005","2020-08-04","1","614"
"E06000005","2020-08-03","0","613"
"E06000005","2020-08-02","0","613"
"E06000005","2020-08-01","0","613"
"E06000005","2020-07-31","0","613"
"E06000005","2020-07-30","4","613"
"E06000005","2020-07-29","0","609"
"E06000005","2020-07-28","0","609"
"E06000005","2020-07-27","0","609"
"E06000005","2020-07-26","0","609"
"E06000005","2020-07-25","0","609"
"E06000005","2020-07-24","0","609"
"E06000005","2020-07-23","0","609"
"E06000005","2020-07-22","2","609"
"E06000005","2020-07-21","0","607"
"E06000005","2020-07-20","0","607"
"E06000005","2020-07-19","1","607"
"E06000005","2020-07-18","0","606"
"E06000005","2020-07-17","0","606"
"E06000005","2020-07-16","1","606"
"E06000005","2020-07-15","0","605"
"E06000005","2020-07-14","1","605"
"E06000005","2020-07-13","1","604"
"E06000005","2020-07-12","0","603"
"E06000005","2020-07-11","1","603"
"E06000005","2020-07-10","0","602"
"E06000005","2020-07-09","0","602"
"E06000005","2020-07-08","1","602"
"E06000005","2020-07-07","0","601"
"E06000005","2020-07-06","0","601"
"E06000005","2020-07-05","0","601"
"E06000005","2020-07-04","0","601"
"E06000005","2020-07-03","0","601"
"E06000005","2020-07-02","0","601"
"E06000005","2020-07-01","0","601"
"E06000005","2020-06-30","0","601"
"E06000005","2020-06-29","1","601"
"E06000005","2020-06-28","0","600"
"E06000005","2020-06-27","0","600"
"E06000005","2020-06-26","0","600"
"E06000005","2020-06-25","0","600"
"E06000005","2020-06-24","0","600"
"E06000005","2020-06-23","0","600"
"E06000005","2020-06-22","1","600"
"E06000005","2020-06-21","1","599"
"E06000005","2020-06-20","1","598"
"E06000005","2020-06-19","0","597"
"E06000005","2020-06-18","2","597"
"E06000005","2020-06-17","0","595"
"E06000005","2020-06-16","1","595"
"E06000005","2020-06-15","0","594"
"E06000005","2020-06-14","0","594"
"E06000005","2020-06-13","5","594"
"E06000005","2020-06-12","0","589"
"E06000005","2020-06-11","1","589"
"E06000005","2020-06-10","3","588"
"E06000005","2020-06-09","2","585"
"E06000005","2020-06-08","6","583"
"E06000005","2020-06-07","1","577"
"E06000005","2020-06-06","2","576"
"E06000005","2020-06-05","2","574"
"E06000005","2020-06-04","3","572"
"E06000005","2020-06-03","2","569"
"E06000005","2020-06-02","2","567"
"E06000005","2020-06-01","3","565"
"E06000005","2020-05-31","0","562"
"E06000005","2020-05-30","2","562"
"E06000005","2020-05-29","3","560"
"E06000005","2020-05-28","3","557"
"E06000005","2020-05-27","8","554"
"E06000005","2020-05-26","1","546"
"E06000005","2020-05-25","4","545"
"E06000005","2020-05-24","7","541"
"E06000005","2020-05-23","1","534"
"E06000005","2020-05-22","5","533"
"E06000005","2020-05-21","6","528"
"E06000005","2020-05-20","7","522"
"E06000005","2020-05-19","9","515"
"E06000005","2020-05-18","7","506"
"E06000005","2020-05-17","5","499"
"E06000005","2020-05-16","3","494"
"E06000005","2020-05-15","6","491"
"E06000005","2020-05-14","4","485"
"E06000005","2020-05-13","3","481"
"E06000005","2020-05-12","18","478"
"E06000005","2020-05-11","6","460"
